Date,open,high,low,close,volume,dividends,stock splits,symbol,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,sma_20,sma_50,sma_200,ema_12,ema_26,atr,date,year,month,day,day_of_week,daily_return,volume_sma_20,volume_above_avg
2024-07-24 00:00:00-04:00,172.97227682395808,175.5529078595556,171.1987144347076,172.0057830810547,49585200,0.0,0.0,GOOGL,37.08275374870891,174.42099177839236,183.27637176513673,192.1317517518811,9.663416949449736,-0.13636956860987362,-0.08417349991378842,-1.6306184657735747,1.5464449658597863,183.27637176513673,178.1594970703125,,180.3355934607373,180.4197669606511,4.074159871738117,2024-07-24,2024,7,24,2,-5.03876432644118,22140065.0,True
2024-07-25 00:00:00-04:00,171.89616735748663,172.79290685215108,166.58543895453738,166.67510986328125,44852000,0.0,0.0,GOOGL,31.820006115604066,171.01251634810134,182.4493721008301,193.88622785355884,12.537018484676619,-0.18962407931853215,-1.1676636131075497,-2.1712868631738687,1.0036232500663191,182.4493721008301,178.12629516601564,,178.2339805995902,179.40164421269776,4.226841201183849,2024-07-25,2024,7,25,3,-3.099124414474741,23390715.0,True
2024-07-26 00:00:00-04:00,166.54558494627688,167.48218836937892,163.4667619348052,166.39613342285156,41336900,0.0,0.0,GOOGL,31.567512108297702,168.1931918230181,181.53219985961914,194.87120789622017,14.696024228116261,-0.06736102097080919,-2.025499701449121,-2.423298361212352,0.39779865976323114,181.53219985961914,178.06362823486327,,176.4127733416304,178.43827304307953,4.211712342374548,2024-07-26,2024,7,26,4,-0.16737738505678834,24515115.0,True
2024-07-29 00:00:00-04:00,168.21951117511102,169.81371643996607,167.38255227079114,168.91697692871094,20293800,0.0,0.0,GOOGL,36.47289509332128,166.47516174483602,180.90348205566406,195.3318023664921,15.951401428954743,0.08461883058010605,-2.473417955933627,-2.2969732925574866,-0.17644466337614045,180.90348205566406,178.00818450927736,,175.25957389348898,177.7329918494226,4.15489185253376,2024-07-29,2024,7,29,0,1.5149651942051534,24071975.0,False
2024-07-30 00:00:00-04:00,169.62441781635252,170.6108282471045,167.83092357369438,169.67422485351562,18959700,0.0,0.0,GOOGL,37.91265660100039,165.05932213201777,180.2707778930664,195.48223365411502,16.876230234133462,0.15169168533215127,-2.7357567202213033,-2.04744964547613,-0.688307074745173,180.2707778930664,177.93464477539064,,174.40028942580076,177.13604614602207,4.056522602053701,2024-07-30,2024,7,30,1,0.44829592535524654,24219655.0,False
2024-07-31 00:00:00-04:00,172.61355784032972,173.61990013827557,169.39522679360476,170.91969299316406,25729100,0.0,0.0,GOOGL,40.308843565522295,163.98964431095075,179.58825302124023,195.18686173152972,17.371524526656657,0.2221367562621776,-2.8107624905576927,-1.6979643326500158,-1.1127981579076769,179.58825302124023,177.84859313964844,,173.86481305154896,176.67557554210666,4.068551068766775,2024-07-31,2024,7,31,2,0.7340349665505563,24637485.0,True
2024-08-01 00:00:00-04:00,169.63438196406787,173.42064433790932,168.2693407012315,170.1425323486328,24531400,0.0,0.0,GOOGL,39.289874210861775,162.9405885711663,178.8379753112793,194.73536205139231,17.778535808675485,0.22651344825417877,-2.899491934794611,-1.4293550215095472,-1.4701369132850637,178.8379753112793,177.72988037109374,,173.29215448186955,176.19164641666416,4.145996355567868,2024-08-01,2024,8,1,3,-0.4546934475024633,25351950.0,False
2024-08-02 00:00:00-04:00,165.83816733480066,167.90067445744558,164.0745632707895,166.057373046875,29130100,0.0,0.0,GOOGL,34.37129609192451,161.67081574127653,177.64530334472656,193.6197909481766,17.984700189287874,0.13729884220671662,-3.2618483162054304,-1.4333691223362934,-1.828479193869137,177.64530334472656,177.51095306396485,,172.17911118417805,175.44095950038349,4.283454522474313,2024-08-02,2024,8,2,4,-2.401021805286796,25760080.0,True
2024-08-05 00:00:00-04:00,154.93772354006205,163.83542602504582,154.36977732002595,158.67416381835938,53630700,0.0,0.0,GOOGL,27.637268202355013,158.972806673056,176.16168823242188,193.35056979178776,19.514891951634162,-0.00868709385381445,-4.097547660996241,-1.8152547737016835,-2.282292887294558,176.16168823242188,177.1736212158203,,170.10142697405212,174.19897463504836,4.812945561495208,2024-08-05,2024,8,5,0,-4.4461797106904015,27389820.0,True
2024-08-06 00:00:00-04:00,158.7538687510913,159.98939041713092,155.8444292184306,157.71762084960938,49004600,0.0,0.0,GOOGL,26.901898186909712,156.61352041708054,174.63273696899415,192.65195352090777,20.636699469599343,0.030636749088061337,-4.781907582074581,-1.9996917558240184,-2.7822158262505625,174.63273696899415,176.8734893798828,,168.19622603183015,172.97813361390473,4.765180138336902,2024-08-06,2024,8,6,1,-0.6028347310813587,29083980.0,True
2024-08-07 00:00:00-04:00,160.66692482795222,162.3906649427379,157.89697844100593,158.3652801513672,25138600,0.0,0.0,GOOGL,28.293126472360886,155.22160102722717,173.02656631469728,190.8315316021674,20.58061448793568,0.08828096751057198,-5.211927204635884,-1.9437691027082575,-3.268158101927627,173.02656631469728,176.55764739990235,,166.68377281945124,171.89570002408712,4.758592300074272,2024-08-07,2024,8,7,2,0.41064485900113024,29543285.0,False
2024-08-08 00:00:00-04:00,159.92958392090395,163.0980928190794,159.63068089584155,161.444091796875,25578800,0.0,0.0,GOOGL,34.659551207409855,154.24259546748473,171.85382080078125,189.46504613407777,20.49558776317466,0.20445756025206313,-5.243838775324207,-1.5805445387172634,-3.6632942366069434,171.85382080078125,176.27531616210936,,165.8776680467472,171.1215068220714,4.756749159168199,2024-08-08,2024,8,8,3,1.9441203542626573,29540935.0,False
2024-08-09 00:00:00-04:00,159.43140161323996,163.1977319936456,158.48483983468753,163.0781707763672,28602300,0.0,0.0,GOOGL,37.81523462670474,153.77223080391147,170.78768997192384,187.8031491399362,19.925861367185867,0.27345544661968635,-5.078727993022824,-1.1323470051327043,-3.9463809878901195,170.78768997192384,176.03561889648438,,165.44697615899642,170.52570415201924,4.753613770005179,2024-08-09,2024,8,9,4,1.0121640013610156,29826130.0,False
2024-08-12 00:00:00-04:00,163.75571936475353,164.30371841151174,161.25478575040617,161.70315551757812,15895300,0.0,0.0,GOOGL,36.229631864796964,153.61791530278896,169.58007278442383,185.5422302660587,18.825510827473856,0.2532627630096862,-5.001178278325142,-0.8438378323480178,-4.157340445977124,169.58007278442383,175.84386047363282,,164.87100375262438,169.87218203094952,4.631751718770431,2024-08-12,2024,8,12,0,-0.8431632831316538,29797195.0,False
2024-08-13 00:00:00-04:00,162.81911822642027,164.13433724204145,162.3807068200086,163.56640625,18551700,0.0,0.0,GOOGL,39.90670348739441,153.73810785623323,168.59564514160155,183.45318242696987,17.62505463636341,0.33075126129569477,-4.734791084128659,-0.46196051052122744,-4.272830573607432,168.59564514160155,175.68160461425782,,164.6702964445283,169.40508752865696,4.474449346505336,2024-08-13,2024,8,13,1,1.1522661548922786,29810245.0,False
2024-08-14 00:00:00-04:00,161.8127429859203,162.62978510037354,157.1397151588883,159.7900848388672,40591100,0.0,0.0,GOOGL,35.445731991553025,153.2729992244972,167.56687774658204,181.86075626866688,17.06050588792617,0.22796771374196056,-4.77337044814908,-0.40043189963331915,-4.372938548515761,167.56687774658204,175.43048583984375,,163.91949465904196,168.69286510719104,4.613993046769755,2024-08-14,2024,8,14,2,-2.308738999474602,30803095.0,True
2024-08-15 00:00:00-04:00,159.9196408139774,161.05551802843678,159.03285961324696,160.7167510986328,31524300,0.0,0.0,GOOGL,37.29800101429841,152.85586231230565,166.750341796875,180.64482128144437,16.665008700845434,0.28287813138509965,-4.675276966780359,-0.24187073461167863,-4.4334062321686805,166.750341796875,175.18555938720704,,163.42676488051748,168.10204184729784,4.428777102777125,2024-08-15,2024,8,15,3,0.5799272593791205,31113525.0,True
2024-08-16 00:00:00-04:00,160.88612516941268,164.46314006883134,160.54735825938926,162.37074279785156,24208600,0.0,0.0,GOOGL,40.57547662318775,152.83982825249586,166.01800003051758,179.1961718085393,15.875593942342753,0.361617480250605,-4.413201232245768,0.016163999938330065,-4.429365232184098,166.01800003051758,174.94146697998048,,163.26429994472272,167.6775011769685,4.392112411109583,2024-08-16,2024,8,16,4,1.029134603525983,31379860.0,False
2024-08-19 00:00:00-04:00,164.68234860612503,166.08725371463413,163.66603265490428,166.06732177734375,22416200,0.0,0.0,GOOGL,47.21612790358439,154.02524756540274,165.27071228027344,176.51617699514415,13.608539056575427,0.5354191452851607,-3.8626945560298793,0.4533365409233756,-4.316031096953255,165.27071228027344,174.74503204345703,,163.69553407281825,167.55822862884813,4.34382805001966,2024-08-19,2024,8,19,0,2.276628729902619,31295655.0,False
2024-08-20 00:00:00-04:00,166.2964988999767,168.03021269363555,166.21680155178487,166.5754852294922,18341500,0.0,0.0,GOOGL,48.07515779024218,155.91952765316105,164.5428550720215,173.16618249088194,10.481558029470138,0.6178564873360277,-3.346829339951114,0.7753614056017124,-4.122190745552826,164.5428550720215,174.60394409179688,,164.13860348153733,167.48543282148844,4.173672394520986,2024-08-20,2024,8,20,1,0.3059984629786294,30395095.0,False
2024-08-21 00:00:00-04:00,164.5528089649255,166.2466739015297,164.07454890935912,165.2502899169922,22902000,0.0,0.0,GOOGL,45.97389914039771,156.27624425632675,164.20508041381837,172.13391657130998,9.657236106836534,0.5659119120645625,-3.010234516499679,0.8895649832425181,-3.899799499742197,164.20508041381837,174.4214065551758,,164.30963216391498,167.31986668041466,4.054133371842216,2024-08-21,2024,8,21,2,-0.7955524251808566,29060935.0,False
2024-08-22 00:00:00-04:00,166.65518277106005,166.98399131629145,162.71946900223335,163.20770263671875,22493300,0.0,0.0,GOOGL,42.864062735588185,156.17518683458997,164.03171005249024,171.88823327039051,9.579273684809094,0.4475590287893457,-2.8751573920908697,0.8197136861210623,-3.694871078211932,164.03171005249024,174.16593383789063,,164.14010454434631,167.01526193643718,4.069167912439103,2024-08-22,2024,8,22,3,-1.2360566999909395,27943000.0,False
2024-08-23 00:00:00-04:00,164.12437861861332,165.57909078821876,163.237597440162,165.0211181640625,13955700,0.0,0.0,GOOGL,46.33478955399862,156.16656675766953,163.96295928955078,171.75935182143203,9.50994366735379,0.5678620830201059,-2.5919024817022205,0.8823748772077691,-3.4742773589099896,163.96295928955078,173.92341369628906,,164.27564510122573,166.86754758292795,3.9478472837775693,2024-08-23,2024,8,23,4,1.1111090334873452,26573940.0,False
2024-08-26 00:00:00-04:00,165.77836400723294,166.94413138700807,163.86530867604202,165.5591583251953,14190400,0.0,0.0,GOOGL,47.356569339696385,156.29359522592384,163.795068359375,171.29654149282615,9.159583629212243,0.6175829023471237,-2.2975211859888134,0.9414049383369409,-3.2389261243257543,163.795068359375,173.7440640258789,,164.47310867414413,166.77062986013294,3.885750028903803,2024-08-26,2024,8,26,0,0.3260432162372595,26268770.0,False
2024-08-27 00:00:00-04:00,165.2403275821356,165.83816409495242,163.86532792843937,164.0845184326172,11821900,0.0,0.0,GOOGL,44.83683153204856,156.51104800410891,163.51558303833008,170.52011807255124,8.567422020663576,0.5406119315206173,-2.1583330832168883,0.8644744328870928,-3.022807516103981,163.51558303833008,173.50273986816407,,164.41332556006304,166.57165864327993,3.749064124729806,2024-08-27,2024,8,27,1,-0.8907026995641054,25911880.0,False
2024-08-28 00:00:00-04:00,164.44320708392877,165.0011948895807,160.9459047509701,162.26113891601562,16407400,0.0,0.0,GOOGL,41.87024897207037,156.9455254983758,163.08265533447266,169.21978517056954,7.5264041090206595,0.43306998219060744,-2.170140963187521,0.6821332423331685,-2.8522742055206893,163.08265533447266,173.21598052978516,,164.08221992251728,166.2523608857048,3.770944724736146,2024-08-28,2024,8,28,2,-1.111244091775998,25445795.0,False
